Age,Attrition,DistanceFromHome,Education,EmployeeCount,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,AvgYearsPerCompany,StabilityUnderManager,TravelIntensity,YearsBeforePromotion,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,MaritalStatus_Married,MaritalStatus_Single,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,Department_Research & Development,Department_Sales
53,1,19,2,1,3794,2,25590,0.0,1,25,8,0,34.0,2,33,1,9,4.0,0.2727272727272727,19,32,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,1,2,2,1,3795,3,49080,4.0,1,19,8,1,7.0,3,5,1,4,1.75,0.8,2,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
32,0,10,3,1,3796,5,23800,4.0,1,13,8,0,9.0,5,6,1,2,2.25,0.3333333333333333,0,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
48,0,2,4,1,3797,1,47650,8.0,1,12,8,1,10.0,4,8,7,6,1.25,0.75,2,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
34,0,3,2,1,3798,2,20440,1.0,1,11,8,0,1.0,2,1,0,0,1.0,0.0,3,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
55,0,11,0,1,3799,1,26930,1.0,1,18,8,0,36.0,6,36,2,13,36.0,0.3611111111111111,11,34,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,0,2,1,1,3800,2,65860,9.0,1,18,8,1,9.0,3,2,2,1,1.0,0.5,2,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
26,0,4,2,1,3801,1,32940,1.0,1,11,8,0,1.0,6,1,0,0,1.0,0.0,4,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
38,0,14,1,1,3802,1,41710,0.0,1,23,8,0,10.0,4,9,7,7,4.0,0.7777777777777778,14,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
38,0,2,2,1,3803,1,27780,2.0,1,13,8,0,8.0,5,3,1,2,4.0,0.6666666666666666,2,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
36,0,1,2,1,3804,1,23770,6.0,1,13,8,2,15.0,3,1,0,0,2.5,0.0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29,0,10,2,1,3805,1,24040,1.0,1,17,8,0,10.0,3,10,1,5,10.0,0.5,10,9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
35,0,12,1,1,3806,2,23180,3.0,1,19,8,0,10.0,4,5,0,4,3.3333333333333335,0.8,12,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
39,0,2,1,1,3807,1,20080,2.0,1,12,8,0,11.0,3,7,7,6,5.5,0.8571428571428571,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
29,0,5,0,1,3808,1,62440,1.0,1,22,8,0,6.0,3,6,1,3,6.0,0.5,10,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
50,0,4,1,1,3809,1,27990,4.0,1,12,8,1,27.0,0,1,0,0,6.75,0.0,4,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23,0,7,1,1,3810,3,105520,2.0,1,11,8,0,4.0,2,2,2,2,2.0,1.0,7,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,0,21,2,1,3811,2,23290,3.0,1,15,8,0,9.0,2,3,0,2,3.0,0.6666666666666666,42,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,0,8,1,1,3812,5,40140,8.0,1,13,8,1,24.0,3,1,0,1,3.0,1.0,8,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,0,4,2,1,3813,2,74030,1.0,1,12,8,1,10.0,4,10,6,8,10.0,0.8,4,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,0,25,0,1,3814,1,22590,1.0,1,14,8,0,8.0,2,8,7,7,8.0,0.875,50,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,0,1,3,1,3815,2,69320,1.0,1,13,8,0,5.0,5,5,1,2,5.0,0.4,1,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43,0,1,0,1,3816,1,46780,5.0,1,25,8,1,8.0,0,6,0,2,1.6,0.3333333333333333,1,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,0,6,2,1,3817,3,135820,1.0,1,17,8,1,1.0,3,1,0,1,1.0,1.0,6,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
46,0,12,3,1,3818,1,23320,1.0,1,11,8,0,27.0,2,26,0,12,27.0,0.46153846153846156,12,26,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28,1,1,2,1,3819,2,24130,1.0,1,16,8,1,10.0,2,1,0,0,10.0,0.0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0,17,1,1,3820,3,97050,1.0,1,18,8,2,4.0,3,4,1,3,4.0,0.75,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
50,0,3,2,1,3821,2,42940,2.0,1,20,8,0,32.0,2,30,12,13,16.0,0.43333333333333335,6,18,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
32,0,3,1,1,3822,3,47210,3.0,1,14,8,1,6.0,3,3,0,2,2.0,0.6666666666666666,3,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
44,0,10,2,1,3823,3,25190,0.0,1,21,8,2,23.0,2,22,1,10,4.0,0.45454545454545453,10,21,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,0,4,2,1,3824,1,21210,1.0,1,13,8,1,6.0,2,6,1,1,6.0,0.16666666666666666,4,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
45,0,29,1,1,3825,2,29730,1.0,1,12,8,0,10.0,2,10,1,4,10.0,0.4,29,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45,0,2,3,1,3826,2,58550,1.0,1,14,8,1,10.0,3,10,4,5,10.0,0.5,0,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
31,0,7,2,1,3827,2,36170,7.0,1,21,8,1,10.0,5,5,0,3,1.4285714285714286,0.6,14,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
36,0,18,0,1,3828,2,67250,9.0,1,17,8,1,7.0,3,3,1,1,0.7777777777777778,0.3333333333333333,18,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
34,0,28,3,1,3829,5,103250,1.0,1,11,8,1,9.0,3,9,7,2,9.0,0.2222222222222222,56,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
49,0,1,3,1,3830,3,69490,1.0,1,14,8,1,10.0,2,9,1,4,10.0,0.4444444444444444,1,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,0,6,1,1,3831,3,106090,2.0,1,17,8,1,10.0,2,7,7,7,5.0,1.0,6,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
27,0,2,0,1,3832,4,44470,1.0,1,13,8,0,7.0,4,7,0,7,7.0,1.0,2,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
35,0,2,2,1,3833,2,21570,1.0,1,25,8,0,16.0,1,16,1,10,16.0,0.625,2,15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
28,0,23,2,1,3834,3,46010,0.0,1,15,8,2,6.0,2,5,0,0,4.0,0.0,23,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21,0,3,0,1,3835,1,170990,1.0,1,14,8,1,3.0,2,2,2,2,3.0,1.0,3,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18,1,3,4,1,3836,1,24790,1.0,1,12,8,1,0.0,2,0,0,0,0.0,0.6666666666666666,6,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
47,0,25,3,1,3837,2,148520,3.0,1,19,8,3,27.0,3,5,1,0,9.0,0.0,25,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
39,0,2,3,1,3838,1,72640,0.0,1,17,8,0,11.0,5,10,0,7,4.0,0.7,2,10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,0,22,0,1,3839,1,56660,1.0,1,14,8,1,18.0,2,18,14,12,18.0,0.6666666666666666,22,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,0,29,2,1,3840,2,78230,1.0,1,13,8,1,15.0,3,14,2,9,15.0,0.6428571428571429,0,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
37,0,29,3,1,3841,1,78800,3.0,1,12,8,1,9.0,2,4,0,2,3.0,0.5,29,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,0,2,2,1,3842,2,131940,0.0,1,11,8,0,10.0,2,9,3,8,4.0,0.8888888888888888,4,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,0,28,2,1,3843,2,50670,1.0,1,11,8,2,10.0,3,10,3,9,10.0,0.9,28,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,0,2,3,1,3844,3,50790,3.0,1,11,8,0,10.0,3,5,0,2,3.3333333333333335,0.4,2,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
35,1,2,2,1,3845,3,23210,9.0,1,12,8,1,15.0,0,13,6,0,1.6666666666666667,0.0,2,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,0,22,2,1,3846,2,174440,1.0,1,14,8,0,8.0,4,8,7,7,8.0,0.875,22,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,0,8,2,1,3847,2,24040,6.0,1,17,8,0,18.0,2,4,3,3,3.0,0.75,8,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44,0,2,1,1,3848,1,34520,4.0,1,11,8,1,14.0,2,10,0,2,3.5,0.2,4,10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48,0,10,3,1,3849,3,22700,2.0,1,14,8,3,23.0,2,2,2,2,11.5,1.0,20,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,1,9,2,1,3850,2,173990,6.0,1,12,8,0,7.0,3,2,2,2,1.1666666666666667,1.0,9,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24,0,15,2,1,3851,2,54880,1.0,1,22,8,1,6.0,6,6,1,3,6.0,0.5,30,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
27,0,10,3,1,3852,3,194190,7.0,1,14,8,1,5.0,2,3,0,2,0.7142857142857143,0.6666666666666666,10,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
27,0,7,2,1,3853,1,28110,2.0,1,20,8,0,6.0,3,4,1,2,3.0,0.5,14,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40,1,16,3,1,3854,1,36330,3.0,1,16,8,2,10.0,0,4,0,3,3.3333333333333335,0.75,16,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
29,0,20,0,1,3855,2,41630,9.0,1,15,8,1,8.0,4,5,1,4,0.8888888888888888,0.8,20,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,0,23,2,1,3856,3,21320,4.0,1,20,8,0,9.0,1,3,0,2,2.25,0.6666666666666666,23,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
25,0,5,0,1,3857,4,139730,1.0,1,14,8,0,7.0,3,7,0,7,7.0,1.0,10,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
39,0,10,2,1,3858,2,26840,4.0,1,12,8,0,7.0,2,5,1,0,1.75,0.0,10,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
49,0,4,1,1,3859,2,108450,3.0,1,24,8,0,27.0,4,4,1,2,9.0,0.5,4,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
50,0,2,1,1,3860,3,43770,5.0,1,12,8,1,19.0,2,14,1,11,3.8,0.7857142857142857,2,13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20,0,18,3,1,3861,2,37430,1.0,1,13,8,1,2.0,2,2,2,2,2.0,1.0,18,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
34,0,10,2,1,3862,3,41480,1.0,1,11,8,0,11.0,3,11,7,9,11.0,0.8181818181818182,10,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,0,1,2,1,3863,2,10510,2.0,1,14,8,0,15.0,2,4,1,3,7.5,0.75,1,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49,0,6,1,1,3864,2,107390,2.0,1,11,8,3,30.0,3,15,2,12,15.0,0.8,6,13,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36,0,8,3,1,3865,4,103880,0.0,1,14,8,0,4.0,2,3,1,2,4.0,0.6666666666666666,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,0,2,1,1,3866,2,114160,6.0,1,16,8,0,13.0,2,5,0,4,2.1666666666666665,0.8,2,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
54,0,24,2,1,3867,1,26000,3.0,1,14,8,0,36.0,5,10,4,7,12.0,0.7,24,6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,0,2,3,1,3868,1,24220,1.0,1,11,8,1,14.0,2,14,6,11,14.0,0.7857142857142857,2,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
35,1,17,3,1,3869,1,54720,3.0,1,11,8,1,13.0,3,11,6,7,4.333333333333333,0.6363636363636364,34,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
38,0,19,1,1,3870,2,24510,7.0,1,12,8,1,19.0,3,13,2,9,2.7142857142857144,0.6923076923076923,38,11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
29,0,1,1,1,3871,2,42400,1.0,1,14,8,0,10.0,2,10,0,9,10.0,0.9,1,10,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
33,0,7,2,1,3872,5,109990,1.0,1,18,8,3,6.0,3,6,0,4,6.0,0.6666666666666666,7,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
32,0,5,3,1,3873,5,50030,0.0,1,13,8,0,10.0,5,9,1,6,4.0,0.6666666666666666,5,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31,0,28,3,1,3874,2,127420,1.0,1,11,8,0,10.0,4,10,0,2,10.0,0.2,28,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
49,0,2,3,1,3875,1,42270,4.0,1,18,8,0,17.0,3,2,2,2,4.25,1.0,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,0,29,1,1,3876,1,39170,1.0,1,15,8,3,4.0,2,4,3,3,4.0,0.75,58,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
47,0,1,3,1,3877,3,183030,6.0,1,22,8,1,29.0,2,3,1,2,4.833333333333333,0.6666666666666666,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49,0,21,2,1,3878,2,23800,4.0,1,13,8,0,23.0,3,8,0,0,5.75,0.0,21,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
41,0,24,3,1,3879,4,137260,3.0,1,12,8,0,21.0,6,2,0,2,7.0,1.0,24,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20,0,1,2,1,3880,1,47770,1.0,1,18,8,1,2.0,3,2,0,2,2.0,1.0,1,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
33,0,18,1,1,3881,2,63850,1.0,1,13,8,0,7.0,6,6,1,2,7.0,0.3333333333333333,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,0,2,1,1,3882,3,199730,6.0,1,12,8,0,10.0,2,3,0,2,1.6666666666666667,0.6666666666666666,2,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
44,0,9,2,1,3883,3,68610,4.0,1,12,8,0,8.0,2,2,2,2,2.0,1.0,9,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23,1,6,2,1,3884,3,49690,1.0,1,12,8,0,5.0,3,5,1,2,5.0,0.4,6,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0,11,1,1,3885,1,198450,7.0,1,11,8,1,7.0,3,0,0,0,1.0,0.6666666666666666,11,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
53,0,24,2,1,3886,4,133200,3.0,1,11,8,0,11.0,2,4,1,2,3.6666666666666665,0.5,24,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
48,1,10,1,1,3887,1,63470,2.0,1,12,8,1,19.0,3,9,7,7,9.5,0.7777777777777778,20,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,1,1,2,1,3888,2,27430,1.0,1,19,8,1,1.0,2,1,0,0,1.0,0.0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
26,0,18,1,1,3889,1,108800,1.0,1,23,8,1,7.0,5,7,5,7,7.0,1.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55,0,23,0,1,3890,5,23420,5.0,1,11,8,2,8.0,2,4,1,2,1.6,0.5,23,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,0,28,2,1,3891,2,176500,1.0,1,19,8,1,15.0,6,15,4,13,15.0,0.8666666666666667,28,11,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
60,0,17,3,1,3892,1,40250,3.0,1,13,8,1,19.0,5,1,0,0,6.333333333333333,0.0,17,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
