Age,Attrition,DistanceFromHome,Education,EmployeeCount,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,AvgYearsPerCompany,StabilityUnderManager,TravelIntensity,YearsBeforePromotion,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,MaritalStatus_Married,MaritalStatus_Single,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,Department_Research & Development,Department_Sales,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Total_Hours
45,0,8,0,1,3379,2,33190,1.0,1,12,8,1,9.0,3,9,0,8,9.0,0.8888888888888888,0,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,3,3,1479.5
29,0,29,0,1,3380,1,192020,1.0,1,12,8,0,3.0,5,3,0,2,3.0,0.6666666666666666,58,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,3.0,3,3,1847.39
35,0,1,2,1,3381,3,136750,1.0,1,15,8,3,5.0,5,5,1,0,5.0,0.0,1,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2,3,1460.63
52,0,5,3,1,3382,1,29110,2.0,1,17,8,2,26.0,3,9,7,8,13.0,0.8888888888888888,5,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,3,3,1577.17
58,1,9,1,1,3383,4,59570,4.0,1,14,8,1,7.0,2,1,0,0,1.75,0.0,9,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,3.0,1,3,1718.08
53,0,9,2,1,3384,1,39200,6.0,1,16,8,1,22.0,3,17,15,2,3.6666666666666665,0.1176470588235294,9,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,3,3,1552.17
30,0,3,3,1,3385,1,64340,5.0,1,14,8,1,10.0,3,8,7,7,2.0,0.875,3,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,4.0,2,3,1849.21
38,0,4,2,1,3386,2,100480,1.0,1,23,8,1,6.0,2,5,1,3,6.0,0.6,0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,3,4,1883.32
35,0,1,1,1,3387,2,109380,6.0,1,14,8,2,12.0,2,10,0,8,2.0,0.8,1,10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,1,3,1738.51
39,0,1,0,1,3388,2,23400,0.0,1,11,8,1,9.0,2,8,0,7,4.0,0.875,1,8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,2,3,1495.19
40,1,2,3,1,3389,1,65450,4.0,1,15,8,0,22.0,2,1,0,0,5.5,0.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,3,3,2282.55
47,0,7,3,1,3390,3,69310,1.0,1,11,8,0,20.0,3,19,2,7,20.0,0.3684210526315789,14,17,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,4.0,3,3,2469.37
36,0,28,0,1,3391,2,48980,4.0,1,13,8,1,12.0,3,7,0,7,3.0,1.0,0,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,3,3,1556.22
31,1,28,3,1,3392,2,25930,0.0,1,21,8,0,4.0,2,3,1,2,4.0,0.6666666666666666,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,3,4,2008.34
33,0,15,2,1,3393,4,194360,1.0,1,19,8,2,10.0,4,10,6,0,10.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,3,3,1836.71
29,1,3,4,1,3394,1,27230,6.0,1,11,8,1,3.0,2,0,0,0,0.5,0.6666666666666666,3,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,2,3,2467.68
33,0,2,1,1,3395,2,34790,3.0,1,12,8,0,5.0,3,3,0,2,1.6666666666666667,0.6666666666666666,2,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,3,3,1713.31
45,0,26,0,1,3396,3,27940,3.0,1,19,8,1,8.0,2,5,0,2,2.6666666666666665,0.4,26,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,3.0,3,3,1710.62
50,0,10,0,1,3397,1,52490,9.0,1,21,8,2,32.0,2,5,1,3,3.555555555555556,0.6,10,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,2,4,1780.39
33,0,1,2,1,3398,2,21760,1.0,1,14,8,1,6.0,2,6,1,2,6.0,0.3333333333333333,2,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,2,3,2128.2
41,0,11,2,1,3399,1,168720,2.0,1,15,8,1,21.0,2,18,0,11,10.5,0.6111111111111112,22,18,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,3,3,1911.11
27,0,20,3,1,3400,2,34850,9.0,1,17,8,2,4.0,2,2,2,2,0.4444444444444444,1.0,20,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,3,3,1725.03
45,0,2,2,1,3401,1,66440,1.0,1,12,8,0,9.0,3,9,0,8,9.0,0.8888888888888888,0,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,3.0,4,3,2107.03
47,0,18,3,1,3402,2,55820,1.0,1,16,8,0,9.0,3,9,0,7,9.0,0.7777777777777778,18,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,3,3,1930.49
30,1,2,2,1,3403,2,40000,4.0,1,12,8,0,7.0,5,5,0,1,1.75,0.2,2,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,2,3,2454.95
50,0,1,2,1,3404,2,134960,3.0,1,18,8,1,22.0,3,12,1,5,7.333333333333333,0.4166666666666667,1,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,3.0,3,3,2210.62
38,0,13,2,1,3405,1,32100,0.0,1,17,8,2,3.0,5,2,0,2,4.0,1.0,26,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,2,3,1790.67
46,0,28,2,1,3406,3,190450,6.0,1,11,8,3,13.0,2,8,0,7,2.1666666666666665,0.875,28,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,3,3,1674.97
24,0,28,2,1,3407,1,118490,1.0,1,16,8,1,5.0,3,4,3,2,5.0,0.5,28,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,3,3,1521.36
35,1,24,2,1,3408,3,20700,1.0,1,13,8,3,5.0,1,4,0,2,5.0,0.5,24,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,2,3,2227.77
31,0,5,1,1,3409,2,65020,1.0,1,12,8,0,4.0,3,4,0,3,4.0,0.75,10,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,3,3,1520.5
18,0,5,3,1,3410,2,32300,1.0,1,12,8,1,0.0,3,0,0,0,0.0,0.6666666666666666,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,3,3,1499.17
54,0,23,2,1,3411,1,136030,8.0,1,13,8,1,22.0,2,10,0,8,2.75,0.8,23,10,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3,3,1498.15
35,0,6,3,1,3412,1,119960,1.0,1,19,8,2,16.0,3,16,10,1,16.0,0.0625,6,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,3,3,2217.39
30,0,4,2,1,3413,5,56050,0.0,1,12,8,1,9.0,0,8,1,7,4.0,0.875,4,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2,3,2388.38
20,1,2,1,1,3414,2,63970,1.0,1,17,8,1,1.0,3,1,0,0,1.0,0.0,2,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,3,3,1929.8
30,1,8,3,1,3415,1,191440,0.0,1,11,8,0,4.0,3,3,1,2,4.0,0.6666666666666666,16,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,3,3,1851.15
26,0,1,2,1,3416,2,175840,1.0,1,20,8,0,8.0,2,8,1,3,8.0,0.375,1,7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,3,4,1911.82
22,0,8,2,1,3417,2,49070,1.0,1,21,8,1,4.0,2,4,1,1,4.0,0.25,8,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,3,4,1769.28
48,0,2,3,1,3418,2,45540,2.0,1,11,8,2,19.0,3,2,2,2,9.5,1.0,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,3,3,1948.98
48,0,3,2,1,3419,1,54150,7.0,1,11,8,1,27.0,1,15,4,8,3.857142857142857,0.5333333333333333,3,11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3,3,1467.93
41,0,2,2,1,3420,2,47410,6.0,1,16,8,0,8.0,3,2,2,1,1.3333333333333333,0.5,2,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,3,3,1623.99
39,0,2,2,1,3421,3,21150,1.0,1,18,8,0,21.0,3,21,11,8,21.0,0.3809523809523809,2,10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,3.0,4,3,1635.62
27,0,3,2,1,3422,2,31610,0.0,1,13,8,2,4.0,0,3,2,2,4.0,0.6666666666666666,3,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,3,3,1666.07
35,0,24,2,1,3423,5,57450,1.0,1,17,8,3,3.0,4,3,1,2,3.0,0.6666666666666666,24,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,2.0,3,3,1643.31
42,0,23,3,1,3424,1,23730,6.0,1,14,8,1,21.0,3,1,0,0,3.5,0.0,23,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,4.0,4,3,1858.61
50,0,27,2,1,3425,2,33100,4.0,1,22,8,1,8.0,3,1,0,0,2.0,0.0,27,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,4,4,1470.77
59,0,16,3,1,3426,5,186650,3.0,1,12,8,0,30.0,3,5,4,3,10.0,0.6,16,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,2,3,2368.29
37,1,15,2,1,3427,2,44850,5.0,1,11,8,1,15.0,2,1,0,0,3.0,0.0,15,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,4,3,1517.61
55,0,26,1,1,3428,2,27890,3.0,1,13,8,1,17.0,2,8,6,7,5.666666666666667,0.875,52,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,2,3,2020.29
41,0,19,0,1,3429,2,58280,1.0,1,13,8,0,21.0,0,21,5,10,21.0,0.4761904761904761,0,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,3,3,1487.43
38,0,24,1,1,3430,1,23260,8.0,1,14,8,0,19.0,3,1,0,0,2.375,0.0,24,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,4,3,1975.47
26,1,21,0,1,3431,1,135250,8.0,1,17,8,1,7.0,4,2,2,2,0.875,1.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,2,3,1842.22
52,1,5,3,1,3432,4,14200,1.0,1,13,8,1,33.0,2,32,6,9,33.0,0.28125,5,26,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,4,3,1412.85
44,0,16,2,1,3433,1,80200,3.0,1,11,8,1,23.0,2,12,11,11,7.666666666666667,0.9166666666666666,16,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,3.0,3,3,2682.14
50,0,2,1,1,3434,1,36880,0.0,1,11,8,0,19.0,3,18,0,13,4.0,0.7222222222222222,0,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,2,3,1523.88
36,1,2,3,1,3435,4,54820,1.0,1,18,8,0,18.0,3,17,15,14,18.0,0.8235294117647058,2,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,3,3,1903.3
39,0,11,2,1,3436,1,160150,1.0,1,11,8,0,21.0,3,21,2,8,21.0,0.3809523809523809,22,19,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,3.0,4,3,2624.87
33,0,9,1,1,3437,5,12000,0.0,1,11,8,1,3.0,3,2,2,2,4.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,2.0,3,3,1811.68
45,0,7,1,1,3438,1,56610,3.0,1,12,8,0,26.0,2,9,1,1,8.666666666666666,0.1111111111111111,7,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,2,3,1772.67
32,0,15,2,1,3439,2,69290,9.0,1,20,8,0,10.0,6,8,7,7,1.1111111111111112,0.875,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,1,4,1737.46
34,0,6,3,1,3440,2,96130,0.0,1,12,8,1,16.0,5,15,0,9,4.0,0.6,6,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,2,3,1663.2
59,0,5,2,1,3441,2,56740,3.0,1,12,8,0,14.0,6,6,0,4,4.666666666666667,0.6666666666666666,5,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,3,3,1882.32
45,0,16,0,1,3442,2,54840,1.0,1,20,8,3,6.0,6,6,0,4,6.0,0.6666666666666666,16,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,3,4,1571.9
53,0,8,1,1,3443,2,120610,2.0,1,20,8,1,30.0,2,15,6,12,15.0,0.8,16,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,4,4,1882.49
36,1,7,1,1,3444,1,56600,7.0,1,12,8,0,9.0,3,1,0,0,1.2857142857142858,0.0,7,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,3,3,1408.95
26,1,2,2,1,3445,2,48210,6.0,1,14,8,2,6.0,2,3,1,2,1.0,0.6666666666666666,4,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3,3,1960.7
34,0,2,1,1,3446,1,64100,1.0,1,13,8,1,1.0,5,1,0,0,1.0,0.0,2,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,2,3,2165.41
28,0,10,2,1,3447,2,52100,1.0,1,15,8,0,1.0,1,1,0,0,1.0,0.0,10,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,3.0,4,3,1791.27
38,0,9,3,1,3448,2,26950,3.0,1,14,8,1,8.0,4,2,2,2,2.6666666666666665,1.0,18,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1,3,1731.35
50,0,5,3,1,3449,1,118780,2.0,1,13,8,1,29.0,2,8,7,7,14.5,0.875,5,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,3,3,2290.52
37,0,1,2,1,3450,1,170680,3.0,1,23,8,0,8.0,6,4,0,1,2.6666666666666665,0.25,1,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,3,4,1777.24
40,0,2,2,1,3451,5,24550,1.0,1,15,8,1,8.0,2,7,7,5,8.0,0.7142857142857143,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,3,3,1480.03
26,0,3,2,1,3452,2,139640,1.0,1,11,8,2,5.0,1,5,1,3,5.0,0.6,6,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,2,3,1804.77
46,0,2,0,1,3453,3,49410,9.0,1,13,8,2,23.0,2,2,2,2,2.555555555555556,1.0,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,3.0,2,3,1787.22
54,0,5,2,1,3454,2,24780,6.0,1,11,8,0,13.0,0,9,7,0,2.1666666666666665,0.0,5,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3,3,1825.48
56,0,1,1,1,3455,2,52280,2.0,1,11,8,0,18.0,4,5,0,3,9.0,0.6,2,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3,3,1633.23
36,0,4,1,1,3456,2,44780,0.0,1,18,8,1,15.0,3,14,7,8,4.0,0.5714285714285714,4,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,3,3,1538.96
55,0,2,2,1,3457,2,75470,7.0,1,16,8,0,31.0,2,9,6,2,4.428571428571429,0.2222222222222222,0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,2,3,1433.96
43,0,25,1,1,3458,3,50550,5.0,1,22,8,0,18.0,2,1,0,0,3.6,0.0,25,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,2,4,1807.26
20,1,8,2,1,3459,3,34640,1.0,1,20,8,0,2.0,3,2,0,2,2.0,1.0,16,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,3.0,2,4,2107.27
21,1,1,3,1,3460,1,57750,1.0,1,18,8,0,1.0,2,1,1,0,1.0,0.0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,3,3,1570.31
46,0,12,2,1,3461,3,89430,8.0,1,12,8,1,19.0,6,16,1,7,2.375,0.4375,12,15,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,3,3,2648.72
51,1,23,2,1,3462,2,192720,9.0,1,20,8,0,18.0,2,10,2,7,2.0,0.7,23,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,3,4,2001.3
28,1,19,3,1,3463,4,52380,1.0,1,17,8,1,10.0,4,10,1,9,10.0,0.9,0,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2,3,1719.14
